address,rssi,dist,battery,txPower,interval,roll
f1:96:cd:ee:25:bd,-52,50,47,6,500,-49.015084597949645
e3:6f:28:36:5a:db,-46,50,43,6,500,-48.96597837143669
e2:51:e0:31:ee:0e,-46,50,20,6,500,-48.91686881163774
ef:86:35:dd:c3:f7,-53,50,69,6,500,-49.06454074149399
d1:0b:14:b3:18:6a,-55,50,43,6,500,-49.27784612342821
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-48.982508492176116
f7:9c:08:9a:42:ed,-60,50,50,6,500,-49.27766303871071
fc:02:a0:fa:33:19,-51,50,44,6,500,-49.34332698419473
d1:0b:14:b3:18:6a,-58,50,43,6,500,-49.45787831484643
fc:02:a0:fa:33:19,-50,50,44,6,500,-49.540031442498936
f7:9c:08:9a:42:ed,-56,50,50,6,500,-49.68756929835033
f1:96:cd:ee:25:bd,-54,50,47,6,500,-49.52306337422862
e3:6f:28:36:5a:db,-51,50,43,6,500,-49.67090390885337
d5:b1:89:8b:b8:c5,-42,50,67,6,500,-49.42487502903502
f9:b3:b2:3d:53:a5,-47,50,72,6,500,-49.34286967364172
e3:6f:28:36:5a:db,-59,50,43,6,500,-49.786163111399205
fc:02:a0:fa:33:19,-48,50,44,6,500,-49.73700916908307
d1:0b:14:b3:18:6a,-58,50,43,6,500,-49.93373550809879
f1:96:cd:ee:25:bd,-51,50,47,6,500,-49.966588512380426
f9:b3:b2:3d:53:a5,-46,50,72,6,500,-49.68743233158614
f7:9c:08:9a:42:ed,-57,50,50,6,500,-49.6868689017891
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-49.67098767206701
f7:9c:08:9a:42:ed,-59,50,50,6,500,-49.91697054483322
f1:96:cd:ee:25:bd,-52,50,47,6,500,-50.0484406113337
e3:6f:28:36:5a:db,-51,50,43,6,500,-50.03195923366905
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-49.96674826631302
fc:02:a0:fa:33:19,-47,50,44,6,500,-49.75326710925989
d1:0b:14:b3:18:6a,-54,50,43,6,500,-49.769407156276955
fc:02:a0:fa:33:19,-47,50,44,6,500,-49.70388198812135
f1:96:cd:ee:25:bd,-53,50,47,6,500,-49.85171346355778
f9:b3:b2:3d:53:a5,-45,50,72,6,500,-49.73701063294268
e3:6f:28:36:5a:db,-50,50,43,6,500,-49.57256997041901
ef:86:35:dd:c3:f7,-57,50,69,6,500,-49.802306479668175
d5:b1:89:8b:b8:c5,-41,50,67,6,500,-49.7043750207062
d1:0b:14:b3:18:6a,-59,50,43,6,500,-50.098710372357864
f7:9c:08:9a:42:ed,-63,50,50,6,500,-50.17974616738793
f1:96:cd:ee:25:bd,-55,50,47,6,500,-50.24517571341339
e3:6f:28:36:5a:db,-51,50,43,6,500,-50.294526844912845
ef:86:35:dd:c3:f7,-53,50,69,6,500,-50.40953718992194
d1:0b:14:b3:18:6a,-57,50,43,6,500,-50.60646217634962
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-50.37681526547875
fc:02:a0:fa:33:19,-51,50,44,6,500,-50.360364300119386
f9:b3:b2:3d:53:a5,-44,50,72,6,500,-50.34452848753695
f1:96:cd:ee:25:bd,-50,50,47,6,500,-50.492939170597076
f9:b3:b2:3d:53:a5,-44,50,72,6,500,-50.14831196545969
e3:6f:28:36:5a:db,-50,50,43,6,500,-50.11549726172258
d1:0b:14:b3:18:6a,-56,50,43,6,500,-50.04915180577608
fc:02:a0:fa:33:19,-48,50,44,6,500,-50.08245841184081
f7:9c:08:9a:42:ed,-60,50,50,6,500,-50.031993266314565
ef:86:35:dd:c3:f7,-58,50,69,6,500,-50.0969635903286
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-50.13087470511531
e3:6f:28:36:5a:db,-60,50,43,6,500,-50.37682477678333
ef:86:35:dd:c3:f7,-58,50,69,6,500,-50.623141980337444
d1:0b:14:b3:18:6a,-56,50,43,6,500,-50.65549234840165
fc:02:a0:fa:33:19,-34,50,44,6,500,-50.47585000457567
f7:9c:08:9a:42:ed,-58,50,50,6,500,-50.60680320180179
f9:b3:b2:3d:53:a5,-47,50,72,6,500,-50.44268058731295
f1:96:cd:ee:25:bd,-56,50,47,6,500,-50.40934028370418
d5:b1:89:8b:b8:c5,-41,50,67,6,500,-50.21272012830505
f1:96:cd:ee:25:bd,-52,50,47,6,500,-50.360777636442386
f9:b3:b2:3d:53:a5,-47,50,72,6,500,-50.27886970612632
e3:6f:28:36:5a:db,-51,50,43,6,500,-50.36120403258645
d1:0b:14:b3:18:6a,-60,50,43,6,500,-50.59069761319082
fc:02:a0:fa:33:19,-47,50,44,6,500,-50.49236132772234
f7:9c:08:9a:42:ed,-65,50,50,6,500,-50.65550509452294
ef:86:35:dd:c3:f7,-49,50,69,6,500,-50.75445879929842
f1:96:cd:ee:25:bd,-53,50,47,6,500,-50.63929314680874
d1:0b:14:b3:18:6a,-57,50,43,6,500,-50.73748653724893
e3:6f:28:36:5a:db,-58,50,43,6,500,-50.73693742392789
d5:b1:89:8b:b8:c5,-41,50,67,6,500,-50.589665868429215
fc:02:a0:fa:33:19,-48,50,44,6,500,-50.45835813006367
f7:9c:08:9a:42:ed,-57,50,50,6,500,-50.507225331309925
f9:b3:b2:3d:53:a5,-46,50,72,6,500,-50.42537543547597
ef:86:35:dd:c3:f7,-49,50,69,6,500,-50.54069537131266
e3:6f:28:36:5a:db,-61,50,43,6,500,-50.77011507643964
d1:0b:14:b3:18:6a,-57,50,43,6,500,-50.7368307318074
fc:02:a0:fa:33:19,-48,50,44,6,500,-50.73708123270286
f1:96:cd:ee:25:bd,-52,50,47,6,500,-50.638378251462754
ef:86:35:dd:c3:f7,-50,50,69,6,500,-50.62202177596715
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-50.57329359977006
f7:9c:08:9a:42:ed,-64,50,50,6,500,-50.68740006263911
f9:b3:b2:3d:53:a5,-45,50,72,6,500,-50.72073184261718
e3:6f:28:36:5a:db,-51,50,43,6,500,-50.5892551931311
d1:0b:14:b3:18:6a,-56,50,43,6,500,-50.65466437649645
fc:02:a0:fa:33:19,-33,50,44,6,500,-50.35985865820132
f1:96:cd:ee:25:bd,-38,50,47,6,500,-50.27836087688922
f7:9c:08:9a:42:ed,-60,50,50,6,500,-50.49143006690857
ef:86:35:dd:c3:f7,-54,50,69,6,500,-50.49131023548824
d5:b1:89:8b:b8:c5,-41,50,67,6,500,-50.39321378933246
d1:0b:14:b3:18:6a,-58,50,43,6,500,-50.47499937999414
f7:9c:08:9a:42:ed,-66,50,50,6,500,-50.819144160312845
fc:02:a0:fa:33:19,-37,50,44,6,500,-50.60616695233115
f9:b3:b2:3d:53:a5,-61,50,72,6,500,-50.67145973075919
e3:6f:28:36:5a:db,-50,50,43,6,500,-50.81935050469358
e3:6f:28:36:5a:db,-59,50,43,6,500,-50.819077008762996
d5:b1:89:8b:b8:c5,-41,50,67,6,500,-50.45828547838281
fc:02:a0:fa:33:19,-50,50,44,6,500,-50.37624071073887
f1:96:cd:ee:25:bd,-36,50,47,6,500,-50.13045098978895
f9:b3:b2:3d:53:a5,-44,50,72,6,500,-49.98292934638952
d1:0b:14:b3:18:6a,-40,50,43,6,500,-49.704205941320744
f7:9c:08:9a:42:ed,-65,50,50,6,500,-50.064819770913424
ef:86:35:dd:c3:f7,-37,50,69,6,500,-49.83539779419946
f7:9c:08:9a:42:ed,-60,50,50,6,500,-50.097719403926575
f1:96:cd:ee:25:bd,-54,50,47,6,500,-50.16329664951896
ef:86:35:dd:c3:f7,-60,50,69,6,500,-50.42563702666303
d5:b1:89:8b:b8:c5,-29,50,67,6,500,-50.08140990961826
fc:02:a0:fa:33:19,-50,50,44,6,500,-49.98299733130466
d1:0b:14:b3:18:6a,-56,50,43,6,500,-50.11415538131241
f9:b3:b2:3d:53:a5,-48,50,72,6,500,-49.917368303132804
e3:6f:28:36:5a:db,-58,50,43,6,500,-49.91721594315372
fc:02:a0:fa:33:19,-50,50,44,6,500,-50.03212307903113
f1:96:cd:ee:25:bd,-53,50,47,6,500,-49.917246027078015
e3:6f:28:36:5a:db,-59,50,43,6,500,-49.93346267851889
f7:9c:08:9a:42:ed,-56,50,50,6,500,-49.9333442122194
ef:86:35:dd:c3:f7,-54,50,69,6,500,-50.26153006884286
d1:0b:14:b3:18:6a,-57,50,43,6,500,-50.244967706299676
f9:b3:b2:3d:53:a5,-47,50,72,6,500,-50.245080172155205
f7:9c:08:9a:42:ed,-57,50,50,6,500,-50.26132779314069
f1:96:cd:ee:25:bd,-56,50,47,6,500,-50.50738845817279
e3:6f:28:36:5a:db,-50,50,43,6,500,-50.474604025425954
d1:0b:14:b3:18:6a,-59,50,43,6,500,-50.67131927607354
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-50.54024026340409
f9:b3:b2:3d:53:a5,-42,50,72,6,500,-50.24508739624165
fc:02:a0:fa:33:19,-49,50,44,6,500,-50.27796606900758
ef:86:35:dd:c3:f7,-53,50,69,6,500,-50.081030425692916
f1:96:cd:ee:25:bd,-52,50,47,6,500,-50.130236856634994
f9:b3:b2:3d:53:a5,-42,50,72,6,500,-49.949937955756475
e3:6f:28:36:5a:db,-50,50,43,6,500,-49.8350805261394
d1:0b:14:b3:18:6a,-53,50,43,6,500,-49.7529567328627
fc:02:a0:fa:33:19,-47,50,44,6,500,-49.85155601531214
f7:9c:08:9a:42:ed,-60,50,50,6,500,-50.04821483435034
ef:86:35:dd:c3:f7,-58,50,69,6,500,-50.06441861491683
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-50.01539921226097
f1:96:cd:ee:25:bd,-56,50,47,6,500,-50.13012667936565
ef:86:35:dd:c3:f7,-54,50,69,6,500,-50.01516259330546
d1:0b:14:b3:18:6a,-55,50,43,6,500,-49.98220476915739
d5:b1:89:8b:b8:c5,-41,50,67,6,500,-49.867586916496585
e3:6f:28:36:5a:db,-50,50,43,6,500,-49.834768074771496
f7:9c:08:9a:42:ed,-58,50,50,6,500,-49.96584501481351
fc:02:a0:fa:33:19,-47,50,44,6,500,-50.031597513032956
f9:b3:b2:3d:53:a5,-44,50,72,6,500,-49.70354103382038
f1:96:cd:ee:25:bd,-52,50,47,6,500,-49.81837998159708
e3:6f:28:36:5a:db,-51,50,43,6,500,-49.818361266296506
d1:0b:14:b3:18:6a,-58,50,43,6,500,-49.850952734568715
fc:02:a0:fa:33:19,-48,50,44,6,500,-50.09728331692391
f7:9c:08:9a:42:ed,-65,50,50,6,500,-50.54003123199854
d5:b1:89:8b:b8:c5,-41,50,67,6,500,-50.22847288875718
f9:b3:b2:3d:53:a5,-42,50,72,6,500,-50.0317645118622
ef:86:35:dd:c3:f7,-58,50,69,6,500,-50.31060060833259
e3:6f:28:36:5a:db,-50,50,43,6,500,-50.17932292243107
f1:96:cd:ee:25:bd,-52,50,47,6,500,-49.94945307353082
d1:0b:14:b3:18:6a,-56,50,43,6,500,-50.26125030993359
fc:02:a0:fa:33:19,-50,50,44,6,500,-50.080645439013225
f9:b3:b2:3d:53:a5,-42,50,72,6,500,-49.949638590859884
f7:9c:08:9a:42:ed,-66,50,50,6,500,-50.063922943858806
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-50.097076102592865
f9:b3:b2:3d:53:a5,-47,50,72,6,500,-50.04795872659096
e3:6f:28:36:5a:db,-59,50,43,6,500,-50.42534543996382
d1:0b:14:b3:18:6a,-58,50,43,6,500,-50.65497510682685
fc:02:a0:fa:33:19,-50,50,44,6,500,-50.819374181830945
f7:9c:08:9a:42:ed,-58,50,50,6,500,-50.704132319290544
f1:96:cd:ee:25:bd,-53,50,47,6,500,-50.967107644356375
d5:b1:89:8b:b8:c5,-40,50,67,6,500,-50.639087489164886
f1:96:cd:ee:25:bd,-52,50,47,6,500,-50.60619102688054
d5:b1:89:8b:b8:c5,-46,50,67,6,500,-50.37647656912291
d1:0b:14:b3:18:6a,-55,50,43,6,500,-50.80436419396838
e3:6f:28:36:5a:db,-57,50,43,6,500,-50.91902887811329
fc:02:a0:fa:33:19,-48,50,44,6,500,-50.78776954636618
f7:9c:08:9a:42:ed,-59,50,50,6,500,-50.96803495684135
ef:86:35:dd:c3:f7,-48,50,69,6,500,-50.80390947631871
f9:b3:b2:3d:53:a5,-48,50,72,6,500,-50.77131661800855
f1:96:cd:ee:25:bd,-53,50,47,6,500,-50.771208024415316
ef:86:35:dd:c3:f7,-53,50,69,6,500,-50.672460700524894
e3:6f:28:36:5a:db,-58,50,43,6,500,-50.70474502933517
d5:b1:89:8b:b8:c5,-40,50,67,6,500,-50.4752806857475
d1:0b:14:b3:18:6a,-55,50,43,6,500,-50.442085882403866
fc:02:a0:fa:33:19,-47,50,44,6,500,-50.442430703662
f7:9c:08:9a:42:ed,-59,50,50,6,500,-50.47466285687169
f1:96:cd:ee:25:bd,-57,50,47,6,500,-50.490627395331074
e3:6f:28:36:5a:db,-51,50,43,6,500,-50.50707147609833
d1:0b:14:b3:18:6a,-53,50,43,6,500,-50.40821076198402
fc:02:a0:fa:33:19,-44,50,44,6,500,-50.42523790959155
f9:b3:b2:3d:53:a5,-41,50,72,6,500,-50.40962143708378
f7:9c:08:9a:42:ed,-65,50,50,6,500,-50.67152254494322
f1:96:cd:ee:25:bd,-55,50,47,6,500,-50.70414198638628
e3:6f:28:36:5a:db,-51,50,43,6,500,-50.687724076221315
d5:b1:89:8b:b8:c5,-42,50,67,6,500,-50.68840008107822
f7:9c:08:9a:42:ed,-60,50,50,6,500,-50.85214330354534
f9:b3:b2:3d:53:a5,-44,50,72,6,500,-50.704669907700136
d1:0b:14:b3:18:6a,-63,50,43,6,500,-50.9668279555724
fc:02:a0:fa:33:19,-51,50,44,6,500,-50.81900803836186
d1:0b:14:b3:18:6a,-56,50,43,6,500,-50.7858504446427
f7:9c:08:9a:42:ed,-64,50,50,6,500,-51.130175243759005
f1:96:cd:ee:25:bd,-52,50,47,6,500,-51.06441985987705
ef:86:35:dd:c3:f7,-57,50,69,6,500,-51.113376278856904
d5:b1:89:8b:b8:c5,-44,50,67,6,500,-50.93305293205139
e3:6f:28:36:5a:db,-57,50,43,6,500,-51.195664037048594
fc:02:a0:fa:33:19,-50,50,44,6,500,-51.1957718155752
f9:b3:b2:3d:53:a5,-42,50,72,6,500,-50.933396407668575
f1:96:cd:ee:25:bd,-55,50,47,6,500,-51.06465576731883
e3:6f:28:36:5a:db,-56,50,43,6,500,-51.2616312760324
d1:0b:14:b3:18:6a,-72,50,43,6,500,-51.58898976169878
fc:02:a0:fa:33:19,-48,50,44,6,500,-51.539912607192626
f7:9c:08:9a:42:ed,-58,50,50,6,500,-51.53961822736382
f9:b3:b2:3d:53:a5,-44,50,72,6,500,-51.474288583362835
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-51.113363061773306
e3:6f:28:36:5a:db,-58,50,43,6,500,-51.392303128069244
d1:0b:14:b3:18:6a,-55,50,43,6,500,-51.60575319237301
f7:9c:08:9a:42:ed,-59,50,50,6,500,-51.6218034101932
f1:96:cd:ee:25:bd,-52,50,47,6,500,-51.65467283522195
fc:02:a0:fa:33:19,-50,50,44,6,500,-51.62192917012679
f9:b3:b2:3d:53:a5,-49,50,72,6,500,-51.50709009642153
ef:86:35:dd:c3:f7,-52,50,69,6,500,-51.53995276856315
d1:0b:14:b3:18:6a,-67,50,43,6,500,-51.94985573314505
fc:02:a0:fa:33:19,-49,50,44,6,500,-51.67077087203494
f1:96:cd:ee:25:bd,-51,50,47,6,500,-51.802318417222416
f9:b3:b2:3d:53:a5,-42,50,72,6,500,-51.720737062656546
e3:6f:28:36:5a:db,-52,50,43,6,500,-51.60575081283292
f7:9c:08:9a:42:ed,-58,50,50,6,500,-51.60540509009162
fc:02:a0:fa:33:19,-51,50,44,6,500,-51.62191174886497
f7:9c:08:9a:42:ed,-58,50,50,6,500,-51.62155870513746
ef:86:35:dd:c3:f7,-52,50,69,6,500,-51.60512997359977
f1:96:cd:ee:25:bd,-56,50,47,6,500,-51.86787834160064
d5:b1:89:8b:b8:c5,-46,50,67,6,500,-51.76966364018657
e3:6f:28:36:5a:db,-58,50,43,6,500,-51.96655174271515
d1:0b:14:b3:18:6a,-56,50,43,6,500,-51.98276896344907
f9:b3:b2:3d:53:a5,-47,50,72,6,500,-51.81875983614301
f7:9c:08:9a:42:ed,-58,50,50,6,500,-51.98276286976704
d1:0b:14:b3:18:6a,-41,50,43,6,500,-51.68762062046887
fc:02:a0:fa:33:19,-34,50,44,6,500,-51.45845136624528
f1:96:cd:ee:25:bd,-53,50,47,6,500,-51.54056070504988
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-51.37671534358578
e3:6f:28:36:5a:db,-52,50,43,6,500,-51.3603160716144
f9:b3:b2:3d:53:a5,-42,50,72,6,500,-51.097976109179505
f7:9c:08:9a:42:ed,-60,50,50,6,500,-51.42616755300594
ef:86:35:dd:c3:f7,-49,50,69,6,500,-51.32780043001206
f1:96:cd:ee:25:bd,-56,50,47,6,500,-51.475481085737876
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-51.21311764483917
e3:6f:28:36:5a:db,-50,50,43,6,500,-51.098283072047046
d1:0b:14:b3:18:6a,-55,50,43,6,500,-51.16385651267375
fc:02:a0:fa:33:19,-47,50,44,6,500,-51.065549808103036
fc:02:a0:fa:33:19,-48,50,44,6,500,-51.13150617973465
f1:96:cd:ee:25:bd,-49,50,47,6,500,-51.26325245050977
f9:b3:b2:3d:53:a5,-41,50,72,6,500,-50.869685452685474
e3:6f:28:36:5a:db,-51,50,43,6,500,-50.80406871825704
d1:0b:14:b3:18:6a,-54,50,43,6,500,-50.85327146772092
f7:9c:08:9a:42:ed,-64,50,50,6,500,-51.21402390877623
ef:86:35:dd:c3:f7,-50,50,69,6,500,-51.04999056492617
d5:b1:89:8b:b8:c5,-46,50,67,6,500,-51.08325633412576
ef:86:35:dd:c3:f7,-57,50,69,6,500,-50.98460649626726
d5:b1:89:8b:b8:c5,-44,50,67,6,500,-50.86997578241641
e3:6f:28:36:5a:db,-62,50,43,6,500,-50.96789949223782
d1:0b:14:b3:18:6a,-56,50,43,6,500,-50.83644144182382
fc:02:a0:fa:33:19,-47,50,44,6,500,-50.75454849913535
f7:9c:08:9a:42:ed,-64,50,50,6,500,-50.868765656207906
f9:b3:b2:3d:53:a5,-48,50,72,6,500,-50.93474266818902
f1:96:cd:ee:25:bd,-52,50,47,6,500,-50.85262915714
e3:6f:28:36:5a:db,-60,50,43,6,500,-51.01642270981457
d1:0b:14:b3:18:6a,-56,50,43,6,500,-51.246318709974545
fc:02:a0:fa:33:19,-47,50,44,6,500,-51.115153787393005
f7:9c:08:9a:42:ed,-59,50,50,6,500,-51.16403380862583
ef:86:35:dd:c3:f7,-52,50,69,6,500,-50.835733995417364
f1:96:cd:ee:25:bd,-53,50,47,6,500,-50.91784370917014
d5:b1:89:8b:b8:c5,-42,50,67,6,500,-50.655424218439144
f9:b3:b2:3d:53:a5,-45,50,72,6,500,-50.67232327511759
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-50.67292972181661
f1:96:cd:ee:25:bd,-53,50,47,6,500,-50.59070276719482
e3:6f:28:36:5a:db,-50,50,43,6,500,-50.50863088069771
d1:0b:14:b3:18:6a,-54,50,43,6,500,-50.426297227005406
fc:02:a0:fa:33:19,-50,50,44,6,500,-50.393508485737826
f9:b3:b2:3d:53:a5,-48,50,72,6,500,-50.36085855202668
f7:9c:08:9a:42:ed,-65,50,50,6,500,-50.622740104702416
e2:51:e0:31:ee:0e,-45,50,20,6,500,-50.50806910721307
d1:0b:14:b3:18:6a,-56,50,43,6,500,-50.327068506136186
fc:02:a0:fa:33:19,-50,50,44,6,500,-50.34358435538726
f7:9c:08:9a:42:ed,-58,50,50,6,500,-50.4581352053957
ef:86:35:dd:c3:f7,-51,50,69,6,500,-50.60619248739598
f1:96:cd:ee:25:bd,-58,50,47,6,500,-50.70430844956317
d5:b1:89:8b:b8:c5,-40,50,67,6,500,-50.409121402348156
e3:6f:28:36:5a:db,-58,50,43,6,500,-50.523686192609084
e2:51:e0:31:ee:0e,-47,50,20,6,500,-50.34314024933982
e3:6f:28:36:5a:db,-57,50,43,6,500,-50.424901784127876
d1:0b:14:b3:18:6a,-54,50,43,6,500,-50.39180354961333
fc:02:a0:fa:33:19,-50,50,44,6,500,-50.45761060140721
e2:51:e0:31:ee:0e,-43,50,20,6,500,-50.211554620207075
f1:96:cd:ee:25:bd,-53,50,47,6,500,-50.16205419817383
f7:9c:08:9a:42:ed,-65,50,50,6,500,-50.45703086635252
ef:86:35:dd:c3:f7,-52,50,69,6,500,-50.35830965934245
d5:b1:89:8b:b8:c5,-44,50,67,6,500,-50.408015449003585
d1:0b:14:b3:18:6a,-56,50,43,6,500,-50.76935494983353
fc:02:a0:fa:33:19,-50,50,44,6,500,-50.72011413934526
f7:9c:08:9a:42:ed,-59,50,50,6,500,-50.98265988281967
ef:86:35:dd:c3:f7,-57,50,69,6,500,-51.06444000740315
e2:51:e0:31:ee:0e,-47,50,20,6,500,-51.14712552233127
f1:96:cd:ee:25:bd,-58,50,47,6,500,-51.1136768169166
e3:6f:28:36:5a:db,-51,50,43,6,500,-51.14664323001718
f9:b3:b2:3d:53:a5,-45,50,72,6,500,-50.96623852897227
d5:b1:89:8b:b8:c5,-42,50,67,6,500,-50.950610617120674
e3:6f:28:36:5a:db,-63,50,43,6,500,-51.16340420340427
fc:02:a0:fa:33:19,-50,50,44,6,500,-51.081329289590656
f1:96:cd:ee:25:bd,-51,50,47,6,500,-51.1471974560457
f9:b3:b2:3d:53:a5,-42,50,72,6,500,-51.04921602345019
d1:0b:14:b3:18:6a,-68,50,43,6,500,-51.36022996453083
f7:9c:08:9a:42:ed,-58,50,50,6,500,-51.63937673191884
ef:86:35:dd:c3:f7,-35,50,69,6,500,-51.37718137146674
e2:51:e0:31:ee:0e,-46,50,20,6,500,-51.246055088584924
d5:b1:89:8b:b8:c5,-44,50,67,6,500,-50.91799952860456
fc:02:a0:fa:33:19,-47,50,44,6,500,-50.86897044735488
f7:9c:08:9a:42:ed,-58,50,50,6,500,-51.06580430994595
ef:86:35:dd:c3:f7,-57,50,69,6,500,-51.06554710807352
f1:96:cd:ee:25:bd,-58,50,47,6,500,-51.29528646774168
e2:51:e0:31:ee:0e,-46,50,20,6,500,-51.03281750830366
d5:b1:89:8b:b8:c5,-40,50,67,6,500,-50.770484061020426
d1:0b:14:b3:18:6a,-54,50,43,6,500,-50.88539387367894
e3:6f:28:36:5a:db,-49,50,43,6,500,-50.639241147791715
f9:b3:b2:3d:53:a5,-48,50,72,6,500,-50.6394684320434
f7:9c:08:9a:42:ed,-58,50,50,6,500,-50.737652524598595
e2:51:e0:31:ee:0e,-44,50,20,6,500,-50.475206632239896
fc:02:a0:fa:33:19,-49,50,44,6,500,-50.36033362080597
e3:6f:28:36:5a:db,-52,50,43,6,500,-50.44248160035183
d1:0b:14:b3:18:6a,-67,50,43,6,500,-50.57291981154904
ef:86:35:dd:c3:f7,-50,50,69,6,500,-50.54013848081785
f1:96:cd:ee:25:bd,-53,50,47,6,500,-50.5400433855366
d5:b1:89:8b:b8:c5,-30,50,67,6,500,-50.343793847897494
ef:86:35:dd:c3:f7,-51,50,69,6,500,-50.44236377290625
f7:9c:08:9a:42:ed,-70,50,50,6,500,-50.88480086964851
f1:96:cd:ee:25:bd,-58,50,47,6,500,-50.966657419789314
d5:b1:89:8b:b8:c5,-42,50,67,6,500,-50.83563496927696
e3:6f:28:36:5a:db,-49,50,43,6,500,-50.75365081271574
d1:0b:14:b3:18:6a,-56,50,43,6,500,-50.8519978449873
fc:02:a0:fa:33:19,-49,50,44,6,500,-50.86852519200604
e2:51:e0:31:ee:0e,-43,50,20,6,500,-50.507731109164084
f9:b3:b2:3d:53:a5,-48,50,72,6,500,-50.55713647177741
f1:96:cd:ee:25:bd,-51,50,47,6,500,-50.475087588987336
f9:b3:b2:3d:53:a5,-44,50,72,6,500,-50.3768345834588
e3:6f:28:36:5a:db,-52,50,43,6,500,-50.278339576978404
d1:0b:14:b3:18:6a,-55,50,43,6,500,-50.34387349660462
fc:02:a0:fa:33:19,-50,50,44,6,500,-50.212608749181925
f7:9c:08:9a:42:ed,-59,50,50,6,500,-50.52431669706909
ef:86:35:dd:c3:f7,-57,50,69,6,500,-50.507692513797465
d5:b1:89:8b:b8:c5,-42,50,67,6,500,-50.42593327591688
e2:51:e0:31:ee:0e,-43,50,20,6,500,-50.1963733535823
f1:96:cd:ee:25:bd,-59,50,47,6,500,-50.27814412713285
e2:51:e0:31:ee:0e,-47,50,20,6,500,-50.229046465076514
e3:6f:28:36:5a:db,-50,50,43,6,500,-50.34406307763613
d1:0b:14:b3:18:6a,-57,50,43,6,500,-50.40951219277248
fc:02:a0:fa:33:19,-48,50,44,6,500,-50.13062699955385
f7:9c:08:9a:42:ed,-58,50,50,6,500,-50.228842494128244
f9:b3:b2:3d:53:a5,-44,50,72,6,500,-50.22913385386467
ef:86:35:dd:c3:f7,-34,50,69,6,500,-49.868428673262365
d5:b1:89:8b:b8:c5,-31,50,67,6,500,-49.556986844316185
f9:b3:b2:3d:53:a5,-47,50,72,6,500,-49.36017416868334
e3:6f:28:36:5a:db,-57,50,43,6,500,-49.35998712183238
d1:0b:14:b3:18:6a,-56,50,43,6,500,-49.50753986241534
fc:02:a0:fa:33:19,-49,50,44,6,500,-49.359896061296105
f7:9c:08:9a:42:ed,-64,50,50,6,500,-49.57281285842811
ef:86:35:dd:c3:f7,-53,50,69,6,500,-49.70405074280664
f1:96:cd:ee:25:bd,-54,50,47,6,500,-49.90092377143044
e2:51:e0:31:ee:0e,-43,50,20,6,500,-49.572931127023196
d5:b1:89:8b:b8:c5,-40,50,67,6,500,-49.40907602598612
f1:96:cd:ee:25:bd,-60,50,47,6,500,-49.55648360030242
e3:6f:28:36:5a:db,-52,50,43,6,500,-49.7205878381953
d1:0b:14:b3:18:6a,-63,50,43,6,500,-49.6381980201748
fc:02:a0:fa:33:19,-51,50,44,6,500,-49.523288519202985
f9:b3:b2:3d:53:a5,-44,50,72,6,500,-49.67126268456861
f7:9c:08:9a:42:ed,-63,50,50,6,500,-49.94986807800913
ef:86:35:dd:c3:f7,-56,50,69,6,500,-50.14668675226987
d5:b1:89:8b:b8:c5,-43,50,67,6,500,-50.0812702552045
e3:6f:28:36:5a:db,-51,50,43,6,500,-49.96637742697399
f9:b3:b2:3d:53:a5,-42,50,72,6,500,-49.72042718151422
d1:0b:14:b3:18:6a,-55,50,43,6,500,-49.671038709135026
fc:02:a0:fa:33:19,-48,50,44,6,500,-49.70395179451849
ef:86:35:dd:c3:f7,-53,50,69,6,500,-49.91730655106
f7:9c:08:9a:42:ed,-44,50,50,6,500,-49.75336689012763
f1:96:cd:ee:25:bd,-50,50,47,6,500,-49.769804163882725
d5:b1:89:8b:b8:c5,-41,50,67,6,500,-49.65518682445671
e3:6f:28:36:5a:db,-53,50,43,6,500,-49.57305002007409
d1:0b:14:b3:18:6a,-68,50,43,6,500,-49.96635743107482
fc:02:a0:fa:33:19,-48,50,44,6,500,-49.95003591364585
f7:9c:08:9a:42:ed,-63,50,50,6,500,-50.13018114074616
f1:96:cd:ee:25:bd,-53,50,47,6,500,-49.900382493205136
f9:b3:b2:3d:53:a5,-49,50,72,6,500,-49.884010392122704
ef:86:35:dd:c3:f7,-60,50,69,6,500,-49.99860260967561
d5:b1:89:8b:b8:c5,-30,50,67,6,500,-49.99922197906973
fc:02:a0:fa:33:19,-51,50,44,6,500,-49.999207976327995
f7:9c:08:9a:42:ed,-43,50,50,6,500,-49.556344865885976
ef:86:35:dd:c3:f7,-50,50,69,6,500,-49.425021288917215
f1:96:cd:ee:25:bd,-53,50,47,6,500,-49.60552140784876
